external_match_id,match_number,match_date,tournament_name,stage,map_name,team_name,placement,kills,placement_points,kill_points,total_points,source_url,source_page_id,source_revision_id,source_revision_timestamp,scoring_system
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,gujarat tigers,1,5,10,5,15,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,entity gaming,14,0,0,0,0,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,team psyche,16,0,0,0,0,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,8bit,7,2,1,2,3,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,godlike esports,11,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,revenant esports,5,4,3,4,7,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,teamxspark,2,8,6,8,14,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,blind esports,8,7,1,7,8,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-5,5,2023-11-07T19:40:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,gladiators esports,9,3,0,3,3,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,orangutan,7,5,1,5,6,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
